Index	YYYY	MM	DD	HH	HsOS	TpOS	DirOS	HsNS	TpNS	DirNS	U10	U10Dir
105465	2015	02	12	00	0.49	8.18	107.8	0.9	4.89	107.2	1.5	215
105466	2015	02	12	03	0.49	8.47	107.7	0.85	4.86	106.8	0.5	156
105467	2015	02	12	06	0.49	8.42	107.6	0.95	4.93	107.4	2.6	121
105468	2015	02	12	09	0.48	8.29	106.2	0.9	4.86	106.1	1.9	148
105469	2015	02	12	12	0.45	8.11	104.9	0.82	4.68	104.8	1.1	160
105470	2015	02	12	15	0.42	7.83	104.9	0.76	4.52	104.8	1	111
105471	2015	02	12	18	0.39	7.6	103.8	0.81	4.51	104.5	2.5	208
105472	2015	02	12	21	0.36	7.46	104.2	0.79	4.41	105	2.8	227
105473	2015	02	13	00	0.33	7.27	103.2	0.65	4.12	103.7	1.4	226
105474	2015	02	13	03	0.31	7.02	103.4	0.58	3.94	103.7	0.8	242
105475	2015	02	13	06	0.28	6.87	103.6	0.59	3.9	104.1	1.6	288
105476	2015	02	13	09	0.26	6.74	104	0.63	3.94	104.8	2.4	248
105477	2015	02	13	12	0.23	6.48	104.8	0.64	4.05	105.9	3.3	297
105478	2015	02	13	15	0.21	6.36	105.4	0.55	3.96	106.2	2.7	304
105479	2015	02	13	18	0.31	2.29	317.6	0.31	3.1	12.1	3.2	323
105480	2015	02	13	21	0.28	3.12	333.9	0.37	3.18	21.7	3.3	275
105481	2015	02	14	00	0.35	2.57	303	0.33	3.18	358.3	4.5	282
105482	2015	02	14	03	0.42	2.9	315.6	0.39	3.39	8.1	4	299
105483	2015	02	14	06	0.37	3.21	328.6	0.35	3.28	19.4	2.6	309
105484	2015	02	14	09	0.31	3.29	331.6	0.35	3.17	21	2.9	272
105485	2015	02	14	12	0.29	3.3	333	0.37	3.19	21.1	3.3	282
105486	2015	02	14	15	0.31	3.28	328.3	0.37	3.2	17.6	3.5	326
105487	2015	02	14	18	0.36	3.32	333.1	0.43	3.44	19.8	3.7	323
105488	2015	02	14	21	0.37	3.48	339.3	0.51	3.66	22.3	4.2	285
105489	2015	02	15	00	0.37	3.38	337.3	0.47	3.57	22.1	3.7	308
105490	2015	02	15	03	0.34	3.48	342.6	0.43	3.52	27.8	2.7	320
105491	2015	02	15	06	0.29	3.55	344.8	0.37	3.33	31.1	2.1	260
105492	2015	02	15	09	0.29	3.57	345.6	0.51	3.58	26.6	4.3	256
105493	2015	02	15	12	0.28	2.67	302.8	0.11	2.64	14	0.7	165
105494	2015	02	15	15	0.23	3.23	330.1	0.16	2.62	25.5	0.8	329
105495	2015	02	15	18	0.19	3.25	329.2	0.23	2.93	20.3	2.8	298
105496	2015	02	15	21	0.32	2.45	297	0.3	3.06	355.8	4.3	288
105497	2015	02	16	00	0.55	3.01	291.6	0.36	3.11	350.5	5	287
105498	2015	02	16	03	0.73	3.63	287.6	0.37	3.23	347.5	5.1	295
105499	2015	02	16	06	0.75	4.04	284.7	0.29	3.22	8.9	3.3	299
105500	2015	02	16	09	0.69	4.29	284.9	0.3	3.16	2.4	3.7	289
105501	2015	02	16	12	0.59	4.32	285	0.23	3.09	21.4	2.3	343
105502	2015	02	16	15	0.48	4.36	286.4	0.21	3.01	17.5	2.2	360
105503	2015	02	16	18	0.37	4.45	288.3	0.19	2.81	8.7	2.3	259
105504	2015	02	16	21	0.31	4.32	289.5	0.23	2.78	1.2	3.1	287
105505	2015	02	17	00	0.3	2.88	318	0.32	3.1	11.9	3.4	335
105506	2015	02	17	03	0.29	2.94	324.4	0.3	3.02	17.6	2.7	310
105507	2015	02	17	06	0.27	2.98	326.2	0.29	2.96	18.8	2.7	306
105508	2015	02	17	09	0.24	3.01	328.6	0.3	2.96	19.4	3.1	279
105509	2015	02	17	12	0.27	2.96	326.3	0.28	2.93	19.4	2.5	290
105510	2015	02	17	15	0.26	3.03	326	0.31	2.98	17.8	3	301
105511	2015	02	17	18	0.29	3.22	325.6	0.32	3.07	17.4	3.1	282
105512	2015	02	17	21	0.29	3.33	330.6	0.38	3.19	18.7	3.7	258
105513	2015	02	18	00	0.27	3.4	333.9	0.29	2.98	24.6	2.1	289
105514	2015	02	18	03	0.22	14.75	134.3	0.45	3.73	123.3	1.6	292
105515	2015	02	18	06	0.18	14.78	134.3	0.36	3.71	123.2	1.5	270
105516	2015	02	18	09	0.15	14.82	134.3	0.33	3.82	123.6	2.1	264
105517	2015	02	18	12	0.14	14.85	134.3	0.32	3.83	123.6	2.2	298
105518	2015	02	18	15	0.13	14.81	134.3	0.37	4.12	124.7	3.8	349
105519	2015	02	18	18	0.28	2.46	343.3	0.42	3.36	28	3.1	338
105520	2015	02	18	21	0.25	13.63	134.2	0.53	3.76	123.4	1.8	288
105521	2015	02	19	00	0.22	13.6	134.3	0.41	3.64	123	1.1	280
105522	2015	02	19	03	0.19	13.62	134.3	0.36	3.66	123	1.2	213
105523	2015	02	19	06	0.17	13.66	134.3	0.34	3.72	123.2	1.5	180
105524	2015	02	19	09	0.15	13.71	134.3	0.29	3.66	123	1.2	186
105525	2015	02	19	12	0.14	13.75	134.3	0.26	3.62	122.9	1	116
105526	2015	02	19	15	0.18	13.5	134.3	0.54	4.21	125	4.3	130
105527	2015	02	19	18	0.6	3.23	139	1.08	5.13	127	6.2	147
105528	2015	02	19	21	0.94	3.89	146.1	1.17	5.38	131	7.2	150
105529	2015	02	20	00	1.03	4.29	151.1	1.19	5.55	132.8	6.7	172
105530	2015	02	20	03	0.9	4.51	148.8	1.12	5.9	125.8	1.8	157
105531	2015	02	20	06	0.77	4.53	144.4	1.05	5.43	126.3	3.4	92
105532	2015	02	20	09	0.66	4.45	137.5	1.07	5.19	125.4	5.3	104
105533	2015	02	20	12	0.71	3.53	105.8	1.19	5.22	107.3	7.4	93
105534	2015	02	20	15	0.99	3.99	118	1.22	5.25	116.4	7.5	120
105535	2015	02	20	18	1.18	4.48	113.8	1.32	5.44	113	7.7	104
105536	2015	02	20	21	1.1	4.86	109.1	1.32	5.64	108.9	5.3	94
105537	2015	02	21	00	0.99	4.92	104.2	1.24	5.62	106	5.2	121
105538	2015	02	21	03	0.93	4.92	97.5	1.22	5.67	101.5	5.1	118
105539	2015	02	21	06	0.93	4.89	90.7	1.24	5.77	97.2	5.2	137
105540	2015	02	21	09	0.92	4.92	94.2	1.22	5.91	100	3.6	111
105541	2015	02	21	12	0.97	6.17	113.6	1.22	5.33	112.8	6.8	104
105542	2015	02	21	15	1.14	4.94	116.8	1.31	5.42	115	7.2	109
105543	2015	02	21	18	1.16	6.05	119.9	1.4	5.61	114.4	3.8	229
105544	2015	02	21	21	1.4	6.94	119.3	1.56	5.79	117.5	9.8	294
105545	2015	02	22	00	2.04	5.17	284.9	0.8	4.46	319.3	11.1	283
105546	2015	02	22	03	2.27	5.86	279.7	0.78	4.28	299.9	11.1	280
105547	2015	02	22	06	2.07	5.93	281	0.72	4.17	304.7	10.3	293
105548	2015	02	22	09	1.79	5.7	285.1	0.65	4.11	317.9	9.4	302
105549	2015	02	22	12	1.31	5.27	287.9	0.46	3.92	346.8	5.6	319
105550	2015	02	22	15	1.01	5.08	287.4	0.42	3.53	342.3	5.8	314
105551	2015	02	22	18	1.27	4.61	290.7	0.62	3.92	328.7	9.5	296
105552	2015	02	22	21	2.03	5.54	285.2	0.91	4.61	320.5	12.6	285
105553	2015	02	23	00	2.53	6.31	280.8	0.92	4.62	306.3	12.6	280
105554	2015	02	23	03	2.63	6.54	281.2	0.95	4.71	308.7	12.9	277
105555	2015	02	23	06	2.68	6.62	285.4	0.96	5	326.1	12.4	276
105556	2015	02	23	09	2.23	6.42	291	0.72	4.8	337.6	9.1	283
105557	2015	02	23	12	1.69	5.92	289.3	0.57	4.35	341.8	7	289
105558	2015	02	23	15	1.37	5.57	286.4	0.55	3.81	323.5	8.2	293
105559	2015	02	23	18	1.7	5.25	285.3	0.71	4.16	318	10.4	290
105560	2015	02	23	21	1.99	5.67	281.8	0.74	4.2	307.4	10.6	289
105561	2015	02	24	00	1.69	5.7	282.1	0.53	3.99	322.2	7	308
105562	2015	02	24	03	1.25	5.28	282.2	0.38	3.69	359.3	4.2	335
105563	2015	02	24	06	0.95	5.18	282	0.34	3.33	356.1	4.2	14
105564	2015	02	24	09	0.79	5.09	283.5	0.28	3.23	14.3	3.1	6
105565	2015	02	24	12	0.68	4.73	298.8	0.27	3.56	7	2.1	282
105566	2015	02	24	15	0.56	4.58	343.4	0.59	4.24	26.2	2.7	291
105567	2015	02	24	18	0.46	4.35	16.7	0.78	4.52	44.4	2.9	321
105568	2015	02	24	21	0.43	4.19	23.3	0.85	4.47	46.9	4.4	317
105569	2015	02	25	00	0.56	3	318.8	0.52	3.68	5.5	5.7	327
105570	2015	02	25	03	0.57	3.3	323	0.48	3.79	12.7	4	343
105571	2015	02	25	06	0.5	3.59	324.5	0.38	3.65	17.8	1.9	15
105572	2015	02	25	09	0.42	3.61	326.5	0.3	3.34	21	1.2	311
105573	2015	02	25	12	0.36	3.58	332	0.26	3.13	25.4	0.7	340
105574	2015	02	25	15	0.31	3.52	342.1	0.29	3.2	32.1	0.8	9
105575	2015	02	25	18	0.27	3.47	355.8	0.33	3.37	41.7	0.6	353
105576	2015	02	25	21	0.22	15.65	134.3	0.5	3.85	123.7	2.3	286
105577	2015	02	26	00	0.19	15.5	134.3	0.49	3.99	124.2	3.1	288
105578	2015	02	26	03	0.33	2.29	286.6	0.23	2.76	1.4	3.1	278
105579	2015	02	26	06	0.28	14.88	134.3	0.63	4.01	123.7	2.5	267
105580	2015	02	26	09	0.32	14.79	134.3	0.8	4.4	124.5	4.1	275
105581	2015	02	26	12	0.32	14.78	134.3	0.61	4.06	122.9	1.6	308
105582	2015	02	26	15	0.29	14.83	134.3	0.53	3.85	122.8	1.1	341
105583	2015	02	26	18	0.28	14.79	134.3	0.61	3.99	123.6	2.3	318
105584	2015	02	26	21	0.38	2.83	319.3	0.39	3.35	10.3	4.1	307
105585	2015	02	27	00	0.6	2.97	309.3	0.5	3.5	356.2	6.4	295
105586	2015	02	27	03	0.92	3.75	286.7	0.47	3.38	326.1	7.4	284
105587	2015	02	27	06	1.21	4.37	275.3	0.52	3.24	278.6	8.9	267
105588	2015	02	27	09	1.51	4.92	267	0.49	3.07	250	8.6	267
105589	2015	02	27	12	1.3	5.25	270.1	0.41	3.2	247.4	6.4	324
105590	2015	02	27	15	1.05	3.61	12.4	1.15	4.92	33.5	9.3	32
105591	2015	02	27	18	1.22	4.61	24.7	1.32	5.59	45.5	6.1	36
105592	2015	02	27	21	1.25	5.21	30	1.48	6.08	51.2	4.4	45
105593	2015	02	28	00	1.39	5.37	39	1.35	5.33	52.8	9.4	38
105594	2015	02	28	03	2.12	6	49.3	2.29	6.74	60.5	12	49
105595	2015	02	28	06	2.18	6.43	56.1	1.69	6.12	62.9	8.2	37
105596	2015	02	28	09	1.7	6.37	56.9	1.99	6.2	67.7	4.5	358
105597	2015	02	28	12	1.2	6.25	55.1	1.42	5.62	68	4.6	277
105598	2015	02	28	15	0.87	6	55.2	1.14	5.25	68.4	4.8	260
105599	2015	02	28	18	0.72	5.92	58.1	1.07	5.1	70.2	4.6	253
105600	2015	02	28	21	0.64	6.02	64.5	1.02	5.07	74.7	3.6	266
105601	2015	03	01	00	0.57	7.56	90.8	0.98	5.17	94.7	1.9	305
105602	2015	03	01	03	0.49	8.19	93	0.92	4.91	95.6	1.9	34
105603	2015	03	01	06	0.42	8.75	95.2	0.77	4.52	96.8	1	65
105604	2015	03	01	09	0.38	9.17	98.8	0.78	4.43	100.2	2.2	254
105605	2015	03	01	12	0.38	9.32	99.3	0.83	4.5	100.8	2.9	271
105606	2015	03	01	15	0.38	9.38	99.5	0.75	4.38	100.5	1.6	230
105607	2015	03	01	18	0.39	9.37	99.5	0.85	4.55	101	3.1	233
105608	2015	03	01	21	0.52	8.98	97	1.05	5.06	99.5	4.5	262
105609	2015	03	02	00	0.5	8.93	96.5	1.01	5.01	98.9	3.8	282
105610	2015	03	02	03	0.44	8.87	95.6	0.92	4.76	97.9	3.3	287
105611	2015	03	02	06	0.39	9.06	95.8	0.86	4.57	98	3.3	271
105612	2015	03	02	09	0.36	9.51	98.6	0.81	4.42	100.2	3	285
105613	2015	03	02	12	0.34	9.9	102.1	0.64	4.11	102.5	0.9	217
105614	2015	03	02	15	0.33	9.93	101	0.63	4.07	101.6	1.1	234
105615	2015	03	02	18	0.33	9.88	100.8	0.69	4.18	101.7	1.9	226
105616	2015	03	02	21	0.34	9.66	100.4	0.84	4.44	102.1	3.7	188
105617	2015	03	03	00	0.39	9.02	97	0.83	4.53	98.9	2.8	163
105618	2015	03	03	03	0.37	8.58	96.8	0.79	4.42	98.6	2.6	181
105619	2015	03	03	06	0.34	8.44	95.9	0.66	4.14	97.3	1.2	250
105620	2015	03	03	09	0.3	8.35	95.2	0.69	4.1	97	2.4	285
105621	2015	03	03	12	0.27	8.04	96.8	0.59	3.87	98.1	1.8	73
105622	2015	03	03	15	0.25	7.73	98.1	0.48	3.63	98.9	0.8	327
105623	2015	03	03	18	0.23	7.63	98.1	0.44	3.62	98.9	0.8	134
105624	2015	03	03	21	0.23	7.5	98.8	0.58	3.91	100.2	2.5	270
105625	2015	03	04	00	0.26	7.14	99.4	0.75	4.14	101.2	3.7	294
105626	2015	03	04	03	0.38	2.71	300.8	0.33	3.19	356.4	4.5	280
105627	2015	03	04	06	0.47	3.03	290.9	0.29	3.06	358.3	3.9	280
105628	2015	03	04	09	0.45	3.31	293.7	0.21	3.12	10.7	1.9	327
105629	2015	03	04	12	0.39	3.42	296.1	0.17	3	11.2	1.4	322
105630	2015	03	04	15	0.33	3.51	295	0.22	2.9	4	2.7	349
105631	2015	03	04	18	0.37	3.27	292.4	0.28	2.99	356.6	4	315
105632	2015	03	04	21	0.72	3.4	289.1	0.45	3.21	333.5	7	286
105633	2015	03	05	00	1.14	4.19	280.2	0.48	3.39	303.6	7.7	281
105634	2015	03	05	03	1.29	4.68	277.8	0.5	3.42	292.6	7.9	271
105635	2015	03	05	06	1.18	4.82	275.1	0.4	3.3	287.3	5.9	267
105636	2015	03	05	09	0.91	4.79	277.5	0.32	3.16	355.2	4.2	265
105637	2015	03	05	12	0.68	4.67	278.3	0.16	3.02	69.5	0.7	164
105638	2015	03	05	15	0.52	4.64	276.9	0.26	2.81	23.3	3.6	308
105639	2015	03	05	18	0.61	3.24	298.6	0.43	3.27	348.2	6.3	309
105640	2015	03	05	21	1.02	3.93	288.7	0.53	3.54	324.2	8.6	292
105641	2015	03	06	00	1.13	4.38	290.8	0.5	3.76	339.2	7	296
105642	2015	03	06	03	1.11	4.45	295.2	0.51	3.88	343.9	7.2	298
105643	2015	03	06	06	1.11	4.4	295.5	0.54	3.87	341.1	7.8	301
105644	2015	03	06	09	1.09	4.38	294.6	0.5	3.84	344.4	6.9	291
105645	2015	03	06	12	0.82	4.38	295.5	0.31	3.6	6.5	2.6	300
105646	2015	03	06	15	0.65	4.36	295.2	0.38	3.31	352.4	5.1	305
105647	2015	03	06	18	0.89	3.86	296.3	0.53	3.58	338.9	8.2	293
105648	2015	03	06	21	1.13	4.2	296.8	0.54	3.95	343.7	7.6	304
105649	2015	03	07	00	1.03	4.48	301.4	0.46	3.99	356	5.1	326
105650	2015	03	07	03	0.82	4.61	299.9	0.37	3.69	359.3	3.9	45
105651	2015	03	07	06	0.7	4.64	312.7	0.53	3.74	0.1	6.2	90
105652	2015	03	07	09	0.82	4.45	58.4	1.12	5.17	70.4	5.2	92
105653	2015	03	07	12	0.84	4.91	64.7	1.12	5.34	75.9	2.9	112
105654	2015	03	07	15	0.78	5.09	67.8	1.08	5.35	78.3	1.9	142
105655	2015	03	07	18	0.69	4.97	69.2	1	5.24	78.7	1	351
105656	2015	03	07	21	0.6	4.74	69.4	0.93	5.05	78	1	9
105657	2015	03	08	00	0.51	4.66	71.3	0.88	4.89	78.8	1.4	8
105658	2015	03	08	03	0.44	4.63	72.9	0.81	4.61	79.7	1.8	37
105659	2015	03	08	06	0.42	4.51	76	0.81	4.55	82.1	2.1	51
105660	2015	03	08	09	0.45	7.28	106	0.83	4.69	105.8	1.3	112
105661	2015	03	08	12	0.48	7.3	105.4	0.87	4.84	105.3	1.3	273
105662	2015	03	08	15	0.48	7.27	104.7	0.88	4.84	104.7	1.3	174
105663	2015	03	08	18	0.45	7.19	103.5	0.86	4.73	104	1.9	199
105664	2015	03	08	21	0.41	6.87	102.1	0.77	4.49	102.6	1.3	134
105665	2015	03	09	00	0.38	6.67	101.1	0.71	4.34	101.8	1.2	83
105666	2015	03	09	03	0.35	6.54	101.2	0.81	4.41	102.5	3.2	70
105667	2015	03	09	06	0.35	7.63	99.4	0.83	4.43	101	3.4	97
105668	2015	03	09	09	0.4	7.79	99.3	0.87	4.61	101	3.3	127
105669	2015	03	09	12	0.4	7.92	99.3	0.84	4.56	100.8	2.7	108
105670	2015	03	09	15	0.46	7.78	99.9	1	4.9	101.8	4.5	114
105671	2015	03	09	18	0.57	3.52	118.8	1.04	5.07	116.4	4	143
105672	2015	03	09	21	0.6	4.12	120.4	1.05	5.09	117.2	3.7	124
105673	2015	03	10	00	0.69	4.35	120.4	1.13	5.16	117.5	5.3	110
105674	2015	03	10	03	0.85	4.34	117.8	1.19	5.25	115.9	6.5	104
105675	2015	03	10	06	1.06	4.56	117.8	1.26	5.33	116	7.3	120
105676	2015	03	10	09	1.06	4.84	117.3	1.27	5.42	114.5	5.8	125
105677	2015	03	10	12	1.17	4.99	117.5	1.32	5.44	115.4	7.1	121
105678	2015	03	10	15	1.46	5.28	119.7	1.4	5.6	117.3	8.2	121
105679	2015	03	10	18	1.54	5.71	120.8	1.57	5.83	116.7	6.7	117
105680	2015	03	10	21	1.54	5.84	121.1	1.54	5.8	117.1	7	113
105681	2015	03	11	00	1.57	5.93	121.3	1.53	5.8	117.3	7.3	107
105682	2015	03	11	03	1.66	6.01	119.6	1.47	5.78	116.8	8.2	109
105683	2015	03	11	06	1.57	6.07	119.8	1.58	5.84	116.2	6.8	117
105684	2015	03	11	09	1.41	6.01	117.5	1.65	5.9	113.4	4.7	122
105685	2015	03	11	12	1.45	5.98	117.1	1.38	5.59	115.8	9.2	112
105686	2015	03	11	15	2	6.35	116.2	1.73	6.26	113.6	9.9	112
105687	2015	03	11	18	2.31	7.03	110	2.18	6.89	107.8	11.1	75
105688	2015	03	11	21	2.22	7.32	107.2	1.98	6.65	105.8	10.5	50
105689	2015	03	12	00	2.03	7.13	102.5	1.93	6.43	102.3	6.7	69
105690	2015	03	12	03	1.82	7.29	98.8	1.85	6.33	100.2	6.3	66
105691	2015	03	12	06	1.63	7.4	96.5	1.67	6.1	98.9	6.8	56
105692	2015	03	12	09	1.4	7.4	96.5	1.64	6.18	100.1	5.1	56
105693	2015	03	12	12	1.15	7.19	96.8	1.38	5.86	100.8	5.6	18
105694	2015	03	12	15	0.96	6.99	98.3	1.23	5.82	102.4	4.2	36
105695	2015	03	12	18	0.85	6.95	99.1	1.17	5.7	102.5	3.3	65
105696	2015	03	12	21	0.81	6.78	95.8	1.16	5.68	100.3	3.3	70
105697	2015	03	13	00	0.79	6.47	90.6	1.16	5.69	96.8	3.6	67
105698	2015	03	13	03	0.8	6.3	88.5	1.18	5.53	94.7	5.3	70
105699	2015	03	13	06	0.98	4.59	59.1	1.18	5.19	70.3	6.8	62
105700	2015	03	13	09	1.03	5.06	59.8	1.25	5.43	72.2	3.4	69
105701	2015	03	13	12	0.94	5.35	63.4	1.18	5.54	76	1.1	248
105702	2015	03	13	15	0.8	5.47	64.4	1.08	5.33	75.6	1.5	295
105703	2015	03	13	18	0.65	5.31	60.9	0.95	5.04	71.7	1.1	241
105704	2015	03	13	21	0.53	5.22	60.9	0.86	4.86	70.8	1.3	239
105705	2015	03	14	00	0.43	5.23	58.3	0.71	4.43	68.2	0.6	37
105706	2015	03	14	03	0.36	14.6	134.3	0.6	4.15	122.1	0.8	63
105707	2015	03	14	06	0.29	14.75	134.3	0.56	3.91	123	1.5	112
105708	2015	03	14	09	0.26	14.78	134.3	0.51	3.75	123.1	1.5	212
105709	2015	03	14	12	0.24	14.78	134.3	0.61	3.97	124.1	2.9	266
105710	2015	03	14	15	0.24	14.76	134.3	0.52	3.79	123.5	1.9	201
105711	2015	03	14	18	0.24	14.74	134.3	0.54	3.82	123.6	2.1	205
105712	2015	03	14	21	0.24	14.69	134.3	0.49	3.74	123.3	1.6	219
105713	2015	03	15	00	0.22	14.65	134.3	0.49	3.83	123.6	2.1	343
105714	2015	03	15	03	0.2	14.58	134.3	0.47	3.89	123.8	2.5	349
105715	2015	03	15	06	0.2	14.38	134.3	0.34	3.56	122.7	0.6	207
105716	2015	03	15	09	0.18	14.27	134.3	0.39	3.79	123.5	1.9	235
105717	2015	03	15	12	0.17	14.21	134.3	0.3	3.59	122.8	0.8	57
105718	2015	03	15	15	0.18	14.04	134.3	0.36	3.71	123.2	1.5	122
105719	2015	03	15	18	0.19	13.86	134.3	0.39	3.74	123.3	1.6	208
105720	2015	03	15	21	0.19	13.79	134.3	0.45	3.89	123.9	2.5	157
105721	2015	03	16	00	0.2	13.71	134.3	0.5	3.95	124	2.8	141
105722	2015	03	16	03	0.2	13.68	134.3	0.44	3.8	123.5	2	103
105723	2015	03	16	06	0.2	13.64	134.3	0.39	3.69	123.1	1.4	62
105724	2015	03	16	09	0.2	13.58	134.3	0.37	3.62	122.9	1	206
105725	2015	03	16	12	0.21	13.53	134.3	0.51	3.92	124	2.7	223
105726	2015	03	16	15	0.29	13.28	134.3	0.78	4.33	124.8	4.2	251
105727	2015	03	16	18	0.31	2.86	247.4	0.15	2.17	54.7	1.6	248
105728	2015	03	16	21	1.07	3.45	320.3	1.13	5.06	2.3	12.4	325
105729	2015	03	17	00	0.91	4.51	311.9	0.58	4.03	358.7	6.8	86
105730	2015	03	17	03	0.71	4.72	303.8	0.37	3.64	2.3	3.7	140
105731	2015	03	17	06	0.59	4.75	300.3	0.3	3.45	2.9	3	163
105732	2015	03	17	09	0.52	3.24	167.8	0.72	4.81	134.2	1.9	141
105733	2015	03	17	12	0.42	3.45	157	0.84	4.68	133.7	4.5	86
105734	2015	03	17	15	0.56	3.01	106.9	1.11	5.12	107.8	5.7	110
105735	2015	03	17	18	0.63	3.74	124.9	1.05	5.12	118.9	4	136
105736	2015	03	17	21	0.63	4.18	126.3	1.01	5.12	118.9	3	112
105737	2015	03	18	00	0.6	4.3	129	1.01	5.1	120.6	3.6	84
105738	2015	03	18	03	0.67	4.2	123.8	1.15	5.17	120	6.7	77
105739	2015	03	18	06	0.77	3.91	110.1	1.16	5.3	110	5.4	90
105740	2015	03	18	09	0.73	4.19	114.3	1.08	5.27	111.9	2.7	107
105741	2015	03	18	12	0.67	4.29	114.1	0.99	5.2	111.1	0.8	45
105742	2015	03	18	15	0.6	4.31	112.2	1.05	5.13	111.2	3.7	38
105743	2015	03	18	18	0.54	4.31	111.1	0.99	5.04	110.2	2.8	124
105744	2015	03	18	21	0.48	4.32	110.2	0.88	4.84	109.1	1.4	263
105745	2015	03	19	00	0.45	4.31	109.4	0.85	4.72	108.7	1.8	69
105746	2015	03	19	03	0.43	4.29	110.1	0.85	4.66	109.5	2.2	65
105747	2015	03	19	06	0.42	4.33	113.1	0.76	4.52	111.6	1	279
105748	2015	03	19	09	0.41	4.82	120.4	0.84	4.61	118	2.5	311
105749	2015	03	19	12	0.42	5.57	124	0.76	4.53	118.6	1.2	285
105750	2015	03	19	15	0.43	5.79	125.2	0.73	4.52	118.6	0.5	104
105751	2015	03	19	18	0.42	5.86	126.5	0.81	4.6	119.9	2.2	207
105752	2015	03	19	21	0.4	5.93	127.3	0.76	4.49	120.2	2	232
105753	2015	03	20	00	0.36	6.01	128.3	0.67	4.25	120.6	1.5	327
105754	2015	03	20	03	0.31	5.99	128.2	0.65	4.11	121.2	2.1	81
105755	2015	03	20	06	0.28	5.84	127.9	0.63	4	121.4	2.3	110
105756	2015	03	20	09	0.25	5.69	127.4	0.47	3.64	120.8	0.9	273
105757	2015	03	20	12	0.23	13.21	134.3	0.45	3.68	123.1	1.3	312
105758	2015	03	20	15	0.21	13.2	134.3	0.53	3.98	124.2	3	359
105759	2015	03	20	18	0.21	13.2	134.3	0.43	3.74	123.3	1.6	267
105760	2015	03	20	21	0.22	13.19	134.3	0.53	3.9	123.9	2.6	240
105761	2015	03	21	00	0.23	3.62	122.5	0.46	3.68	119.4	1.1	237
105762	2015	03	21	03	0.24	3.77	122.4	0.53	3.8	119.6	1.7	96
105763	2015	03	21	06	0.25	4.09	122.6	0.55	3.79	119.6	1.7	55
105764	2015	03	21	09	0.25	4.24	123.6	0.51	3.7	119.7	1.2	283
105765	2015	03	21	12	0.24	4.33	124.7	0.61	3.97	120.7	2.7	341
105766	2015	03	21	15	0.33	4.29	123.8	0.83	4.45	120.3	3.9	1
105767	2015	03	21	18	0.32	4.07	45.9	0.69	4.08	60.6	2.9	169
105768	2015	03	21	21	0.33	4.12	1.4	0.59	3.96	37.7	3.3	232
105769	2015	03	22	00	0.34	4.09	353.1	0.41	3.67	37.9	1	10
105770	2015	03	22	03	0.29	4.1	348.6	0.53	3.63	28.8	4.1	75
105771	2015	03	22	06	0.41	2.57	101.9	0.94	4.72	103.4	4.2	109
105772	2015	03	22	09	0.39	2.98	104.9	0.78	4.46	105.2	2	170
105773	2015	03	22	12	0.34	3.17	101.5	0.77	4.32	102.6	2.8	14
105774	2015	03	22	15	0.3	3.36	99.6	0.73	4.18	101	2.9	17
105775	2015	03	22	18	0.32	3.57	79.2	0.86	4.42	85.1	4.7	306
105776	2015	03	22	21	0.52	3.08	326.6	0.53	3.77	12.5	5	333
105777	2015	03	23	00	0.52	3.56	325.1	0.44	3.72	15.7	3	337
105778	2015	03	23	03	0.48	3.73	326.2	0.41	3.62	17.1	2.6	296
105779	2015	03	23	06	0.54	3.61	327.5	0.51	3.82	14.3	4.4	339
105780	2015	03	23	09	0.72	3.63	324.5	0.63	4.05	8.8	6.6	315
105781	2015	03	23	12	1.21	4.34	324.6	0.83	4.57	7	8.9	330
105782	2015	03	23	15	1.19	4.68	326	0.78	4.74	12.5	6.5	324
105783	2015	03	23	18	0.89	4.71	327.4	0.61	4.52	16.9	4.1	304
105784	2015	03	23	21	0.68	4.66	329.9	0.54	4.16	18.4	3.4	282
105785	2015	03	24	00	0.54	4.59	330.9	0.47	3.86	19.2	2.8	335
105786	2015	03	24	03	0.46	4.37	330.7	0.49	3.69	16.7	4.2	336
105787	2015	03	24	06	0.48	3.12	330.3	0.53	3.76	15.1	4.8	334
105788	2015	03	24	09	0.59	3.31	319.9	0.55	3.74	5.3	6.2	299
105789	2015	03	24	12	0.82	3.71	315.6	0.59	3.98	1.2	6.9	312
105790	2015	03	24	15	0.82	4.02	320.4	0.58	4.15	9.1	5.3	313
105791	2015	03	24	18	0.68	4.26	324.1	0.51	4.03	14.3	3.8	291
105792	2015	03	24	21	0.56	4.26	325.1	0.52	3.81	12.3	4.7	304
105793	2015	03	25	00	0.63	3.53	321.5	0.55	3.85	8	5.7	315
105794	2015	03	25	03	0.76	3.71	323	0.61	4.09	8.8	6.1	312
105795	2015	03	25	06	0.87	3.95	325.7	0.66	4.32	11.2	6.3	312
105796	2015	03	25	09	0.83	4.22	329.1	0.66	4.37	14.6	5.7	296
105797	2015	03	25	12	0.75	4.2	324.6	0.6	4.13	11.2	5.6	296
105798	2015	03	25	15	0.64	4.23	324.6	0.52	3.96	13.7	4.1	300
105799	2015	03	25	18	0.64	3.91	318.2	0.52	3.8	6.4	5.4	310
105800	2015	03	25	21	0.84	3.9	321.4	0.63	4.15	6.9	6.6	314
105801	2015	03	26	00	0.92	4.2	329.6	0.69	4.53	15.4	5.9	312
